positive_prob,neutral_prob,negative_prob
0.022647338,0.9695999,0.0077527678
0.98241305,0.015247308,0.0023396781
0.6001318,0.34766737,0.052200854
0.7579104,0.0026847443,0.23940492
0.0011122031,0.9931316,0.005756271
0.0023818254,0.97675884,0.020859266
0.0017726095,0.0021433302000000002,0.9960841
0.0019815094,0.10687184,0.8911467
0.004007278,0.99490863,0.0010840632
0.003066595,0.996357,5.763511e-4
0.0021171668,0.9849755,0.01290727
0.64161515,0.0121145025,0.34627038
7.8204443e-4,0.998298,9.200624e-4
0.00596993,0.9926105,0.00141958
0.9765646,0.022228004,0.00120735
0.0010103516,0.9965139,0.0024758196
0.001994961,0.9844785,0.013526539
0.0065736882,0.9680429,0.025383351
0.90617764,0.07866196,0.015160459
0.99514294,0.0019031217,0.0029539783
0.9987155,3.0064318e-4,9.838898e-4
0.0012488521,0.99173564,0.007015551
9.6128037e-4,0.0060599763,0.99297875
0.0054453565,0.9922587,0.0022959118
0.005269269,0.9944402,2.9060317e-4
0.0022854668,0.9696376,0.028077025
0.0105778845,0.04160098,0.9478212
0.0013979425,0.99792,6.821392e-4
0.0055090133,0.027217694,0.9672733
0.020421285,0.97858113,9.97557e-4
0.0011344795,0.702045,0.2968205
0.7403876,0.19220605,0.06740633
0.22050563,0.13931355,0.6401808
6.0210336e-4,0.013460142,0.9859378
0.0034792565,0.42636028,0.57016045
0.9957717,0.0018933449,0.0023348872
0.010558758,0.93054795,0.05889327
0.03181079,0.002897943,0.96529126
0.26898396,0.72986615,0.0011498831
0.0022249816,0.9972832,4.9182976e-4
0.0011478877,0.99783343,0.0010187357
7.7440316e-4,0.9984566,7.6901854e-4
0.0011528112,0.9971438,0.0017034309
9.066885e-4,0.9971506,0.0019427172
0.037818518,0.85940564,0.1027758
0.0026060145,0.9939414,0.0034525795
4.826352e-4,0.99820685,0.001310473
0.001473188,0.99704903,0.001477709
0.99429274,0.004873584,8.337839e-4
6.092611e-4,0.9978065,0.0015843215
0.0015657045,0.99765706,7.7718537e-4
8.0020865e-4,0.99842584,7.739718e-4
0.0047057527,0.9915767,0.003717563
0.0060135485,0.014425388,0.97956103
0.017070178,0.98244274,4.8703293e-4
0.03247853,0.8860861,0.08143547
0.04533988,0.3247997,0.6298605
6.664364e-4,4.3509176e-4,0.9988985
0.2714306,0.7274822,0.0010872494
0.06241162,0.025060927,0.9125275
0.044587806,0.9538818,0.0015304011
0.99901927,5.9559656e-4,3.8512406e-4
0.9834516,0.005233695,0.011314757
0.0028270185,0.9570821,0.04009096
0.988818,0.0015846939,0.009597251
0.0043202643,0.97817296,0.017506743
0.0051891296,0.044180885,0.95062995
0.0071099256,0.02301635,0.9698738
0.98776764,0.011636299,5.9606374e-4
0.0026704387,0.99562633,0.001703176
0.06795713,0.924304,0.0077388803
0.9989543,4.1622337e-4,6.2945625e-4
0.004021248,0.97828925,0.01768956
0.0021965704,0.99345845,0.0043450887
0.99465704,0.0048952755,4.4776854e-4
4.087164e-4,0.0021270348,0.9974643
0.0010548002,0.94875556,0.050189726
0.009250775,0.31306386,0.6776854
0.00729178,0.033190124,0.9595181
0.76328737,0.23442715,0.0022855094
0.15267116,0.8456456,0.0016832775
0.0025997772,0.9741475,0.023252739
0.02716394,0.972194,6.420658e-4
0.0023556657,0.99397343,0.0036709057
0.99861395,4.6033502e-4,9.2567474e-4
0.9965675,0.002872595,5.5989355e-4
0.9838217,8.254856e-4,0.015352699
7.688747e-4,0.9980124,0.0012186639
0.005227931,0.99304116,0.0017309729
0.0023791236,0.99730104,3.1983462e-4
0.99854267,3.6020437e-4,0.0010971494
0.021533944,0.01244148,0.96602464
0.0012761271,0.9978248,8.9909544e-4
0.17414209,0.8235156,0.0023423703
0.0047627115,0.00927737,0.9859599
0.006678186,0.9918819,0.001439946
0.004061927,0.9956736,2.644334e-4
0.009809525,0.91265994,0.07753051
0.011957238,0.89366263,0.094380155
0.00741529,0.18536443,0.8072203
0.0012709333,0.0026778036,0.99605125
7.8326475e-4,0.0012539678,0.99796283
0.0024503896,0.9557173,0.041832216
5.73174e-4,0.9986142,8.1261614e-4
0.003213689,0.99496126,0.0018250543
0.98099124,0.01758495,0.0014238105
3.2976115e-4,0.002730243,0.99694
9.6000795e-4,0.029914979,0.969125
0.0030942727,0.98717797,0.009727782
0.0011239279,0.9918786,0.0069974544
0.0018675217,0.026761169,0.9713713
0.99176776,0.0075440034,6.8821147e-4
0.95709974,0.0399648,0.0029354666
0.001090439,0.9947417,0.00416782
0.002348142,0.99732095,3.3092068e-4
0.0016990721,0.9963148,0.0019860328
0.0013744062,7.319133e-4,0.99789375
0.7097802,0.2888472,0.0013724737
7.568297e-4,0.9965522,0.0026909525
0.08212254,0.9173827,4.9471646e-4
0.0010090562,0.006236249,0.99275464
0.0012076489,0.0011512497,0.9976411
0.9976877,0.0018899825,4.222757e-4
0.38424322,0.6145217,0.001235118
0.8602171,0.10474213,0.035040848
0.0013759518,0.0049249264,0.9936991
0.0012066999,0.9982432,5.501431e-4
0.0010384996,0.96455973,0.0344018
0.0014161664,0.9932133,0.0053705657
0.015228278,0.98423886,5.327939e-4
0.005048363,0.6541983,0.34075338
0.9212486,0.07812466,6.2671246e-4
0.0010954429,0.003950073,0.9949545
0.027425779,0.9719957,5.7843985e-4
0.9851112,0.009072759,0.005816106
0.007866734,0.9912272,9.06064e-4
0.0029028158,0.69400907,0.30308813
0.048709612,0.011715362,0.9395751
0.0017437146,0.997806,4.502474e-4
7.8854605e-4,0.0035890276,0.99562246
0.008087935,0.98985463,0.0020574413
8.1444945e-4,0.11972307,0.8794625
0.0053167017,0.990838,0.0038453322
0.02297541,0.9235328,0.053491738
0.89615196,0.10260956,0.0012384853
0.002024101,0.99745876,5.170808e-4
0.0027252024,0.99623895,0.0010358874
0.0030042082,0.99659353,4.022274e-4
0.9641921,0.029079102,0.0067288214
0.9916476,0.007431876,9.2050154e-4
0.0025098193,0.9690128,0.028477404
0.0013262875,0.9973232,0.001350513
0.0011528375,0.9984378,4.0933775e-4
0.0058104526,0.5595497,0.43463987
0.002205112,0.99624026,0.0015545611
0.011975651,0.9872915,7.329329e-4
0.20811088,0.78897685,0.002912264
0.58279127,0.40939307,0.007815677
0.0024696027,0.15324639,0.844284
0.0024296152,0.99615175,0.0014186391
0.0086916,0.9881081,0.003200249
0.4111993,0.52836996,0.060430642
0.0013527364,0.9976647,9.825907e-4
0.001443798,0.9962197,0.0023365302
7.2332437e-4,0.9980749,0.0012018351
0.0032971345,0.9960939,6.089397e-4
0.0024688952,0.97629386,0.02123729
0.009328482,0.6272291,0.36344236
0.0023071796,4.1359453e-4,0.9972792
0.0030553394,4.1345262e-4,0.9965312
0.0015831576,0.004991025,0.99342585
0.2779246,0.23810476,0.48397064
0.0046145706,0.8960103,0.09937518
0.0033546274,0.9518616,0.044783726
0.001433483,0.985734,0.012832532
0.0020613265,0.0012283761,0.9967103
0.0074029895,0.9909843,0.0016126417
0.03380224,0.7647929,0.20140481
0.0010384051,0.002096367,0.9968652
0.005298098,0.4237667,0.57093525
0.007205551,0.0016870811,0.9911074
0.0022735926,0.11929997,0.87842643
0.115294345,0.84949785,0.035207767
0.010029858,0.0026382573,0.9873319
0.0015731072,0.99740547,0.0010213986
0.0014823264,4.923141e-4,0.9980254
0.011843707,0.986587,0.0015692973
0.007818066,0.859658,0.13252392
0.0013674608,0.99779403,8.386125e-4
0.017316334,0.6256549,0.35702875
0.0026165422,6.209438e-4,0.9967625
7.272358e-4,7.6897716e-4,0.9985038
8.8682125e-4,9.823235e-4,0.99813086
0.013937632,0.0076558893,0.97840655
0.006099913,0.9881733,0.0057268417
0.0067742304,6.40288e-4,0.9925855
7.700725e-4,3.0411853e-4,0.99892575
5.947966e-4,4.4153898e-4,0.9989637
0.0020514177,2.88982e-4,0.99765956
0.46459353,0.4578923,0.07751414
0.0074029895,0.9909843,0.0016126417
0.03380224,0.7647929,0.20140481
0.0013959595,0.017244417,0.9813596
0.28068006,0.7172813,0.002038631
0.0010813848,0.03753959,0.96137905
7.205023e-4,0.0010295464,0.99824995
0.020960543,0.1931755,0.78586394
0.0018051087,0.9670648,0.031130131
0.9284812,0.07082195,6.9672754e-4
0.004686269,0.9936792,0.0016345786
8.125722e-4,6.577455e-4,0.9985297
0.0081664855,0.8845644,0.10726919
0.018329638999999998,8.834783e-4,0.98078686
6.099898e-4,4.20594e-4,0.99896944
0.0045413063,0.52899075,0.46646795
0.0050515262,0.9875494,0.0073990347
8.599771e-4,0.0015989838,0.99754107
0.98709595000000006,0.012511378,3.926252e-4
0.0017451146,0.97171074,0.026544206
0.07036941,0.92623353,0.003397098
0.97021735,0.027243854,0.0025388293
0.0045324946,0.9528455,0.042621985
0.131258,0.70563906,0.16310297
0.06317961,0.8595476,0.07727276
0.029592317,0.8851189,0.08528876
0.95239514,0.04190005,0.0057048034
0.001639914,0.9975551,8.050463e-4
0.034954853,0.9638658,0.0011793784
0.46941885,0.43977594,0.090805106
0.0028105406,0.9956149,0.0015746455
5.7152234e-4,3.5299218e-4,0.9990754
0.001156193,0.9981109,7.328856e-4
0.014517498,0.979077,0.0064055216
0.011461597,0.06609911,0.92243934
0.10505073,0.009795127,0.88515407
0.034994204,0.96237254,0.0026332003
0.0017508183,0.99750596,7.432354e-4
0.0039419453,0.99525416,8.03975e-4
0.98925906,0.009969884,7.709689e-4
0.0046490612,0.9948264,5.2448234e-4
0.50262374,0.49564174,0.0017345479
0.80306697,0.17844394,0.01848908
0.003571552,0.9900261,0.0064023654
0.0031045314,0.9952604,0.0016350007
0.018917672,0.9794732,0.0016091369
0.021827746,0.9773737,7.985726e-4
0.069366425,0.9262275,0.004406078
0.0022972515,0.995025,0.002677754
0.11049795,0.21570845,0.6737936
0.27038178,0.7276445,0.0019737557
0.0013679444,0.0033349262,0.99529713
0.046403617,0.9184785,0.03511783
0.003116609,0.9912908,0.0055925064
0.055833567,0.9195098,0.024656642
7.5231533e-4,0.9959149,0.0033327518
0.06927324,0.05377865,0.8769482
0.9966196,0.0030268393,3.5359824e-4
0.016591813,0.97905904,0.004349172
0.0020890315,0.9571228,0.040788196
0.110099666,0.8798,0.010100299
0.0023110474,0.0013761754,0.9963128
0.0065588336,0.34407175,0.6493695
0.008342304,0.9901608,0.0014968286
0.048051428,0.9513192,6.293772e-4
0.0033162222,0.98983204,0.0068516987
0.7527181,0.13948046,0.10780142
0.00520683,0.98517436,0.009618885
0.0033627234,0.98098695,0.015650336
0.0012336421,0.997271,0.0014953493
0.9733074,0.024409119,0.0022834865
0.001249424,0.99824035,5.102513e-4
0.0013689498,0.9978351,7.959733e-4
0.0022804956,0.9969901,7.293512e-4
0.0025251284,0.99630475,0.0011701151
0.0011720703,0.05042876,0.9483992
0.0017047431,0.9943983,0.0038969133
0.002720452,0.9948619,0.002417625
0.0036298675,0.9415753,0.05479489
0.003563254,0.98865837,0.0077783694
5.375957e-4,0.002665886,0.99679655
0.9919475,9.266145e-4,0.007125924
0.0042499606,0.9952728,4.7724706e-4
0.7413332,0.25635633,0.002310528
0.0059883446,0.99356693,4.4474847e-4
0.004183307,0.99533254,4.841026e-4
0.002269207,0.9968285,9.022576e-4
0.0013191883,0.9940691,0.004611804
0.001159869,0.9944535,0.004386646
0.0011948167,0.99806255,7.426348e-4
0.0010027997,0.9979652,0.0010320422
0.0035128244,0.8018751,0.19461209
0.001993196,0.997003,0.0010038039
0.001400294,0.9480056,0.050594058
0.0059343586,0.9919206,0.0021450927
0.009542812,0.9893785,0.001078703
0.0014582772,0.9976947,8.470587e-4
0.017441973,0.9082289,0.07432912
0.0012482048,0.9975878,0.0011640164
0.0063470593,0.99282867,8.24279e-4
0.0028226331,0.99602795,0.0011494672
0.0023076944,0.96665424,0.03103811
9.755786e-4,0.99665725,0.0023672096
7.7771867e-4,0.99342763,0.00579467
0.0021983713,0.9961522,0.0016493534
0.0018952978,0.8919173,0.10618736
5.2554655e-4,3.7973595e-4,0.9990947
0.98031735,0.010590511,0.009092164
4.8018372e-4,0.9973803,0.0021393993
0.9833988,0.008588177,0.0080130845
0.0013798364,0.9966793,0.0019409278
9.378872e-4,0.98081446,0.018247657
0.0011145121,0.92635983,0.07252571
8.2524685e-4,0.97044367,0.028731078
7.554951e-4,5.4566294e-4,0.99869883
0.013401009,0.9582103,0.028388597
4.758559e-4,5.1557994e-4,0.9990086
3.946067e-4,0.98951507,0.010090405
0.008229783,0.8747627,0.11700747
9.251994e-4,3.0714166e-4,0.99876773
0.003562677,0.10543534,0.89100194
7.0074626e-4,0.99778146,0.0015178054
0.005272409,0.828707,0.16602066
6.6506537e-4,0.9986657,6.69264e-4
8.350821e-4,0.93852544,0.06063949
0.0023286715,0.9904441,0.007227244
0.0012307758,0.0159436,0.9828256
0.0014603884,0.9971511,0.0013885079
6.326248e-4,0.9975406,0.0018268058
0.0011113631,0.17263484,0.82625383
0.521805,0.47640002,0.001794953
0.005960588,0.99300945,0.0010299787
0.0671597,0.89033234000000006,0.04250796
0.30492654,0.6922873,0.0027861607
9.796552e-4,0.9982064,8.1396627e-4
0.40242356,0.56051326,0.037063155
0.0026677435,0.39843476,0.5988975
0.004256303,0.21602102,0.77972275
0.99031925,0.008599506,0.0010812526
0.07334316,0.9159733,0.010683463
7.8461284e-4,0.99689674,0.002318629
0.005564804,0.06464533,0.9297899
5.172926e-4,0.99785584,0.0016267758
0.0011725895,0.99571204,0.0031153264
0.26474732,0.73132765,0.0039250865
0.021291891,0.7335823,0.2451257
0.5846888,0.23876856,0.17654265
0.016387679,0.9742966,0.009315805
0.0010637983,0.072426744,0.92650944
0.04331243,0.9394211,0.017266326
0.099977896,0.8841265,0.015895663
0.001876556,0.9977436,3.79887e-4
0.0039114105,0.68450034,0.31158817
6.542625e-4,0.0079982765,0.9913475
0.0014322269,0.9974527,0.0011151115
5.69769e-4,0.9987226,7.075971e-4
0.0010295897,0.9984938,4.7661553e-4
0.006609043,0.024903081,0.96848786
9.368516e-4,0.997505,0.0015581548
0.0017371271,0.9902507,0.0080121499999999991
0.007273052,0.06989404,0.92283285
0.0014800734,0.84826946,0.15025039
5.749287e-4,8.401949e-4,0.99858487
0.0069828755,0.9746036,0.01841356
4.6935832e-4,0.99693906,0.0025915918
5.1161624e-4,0.0062618093,0.9932266
8.621748e-4,9.836758e-4,0.9981541
9.090547e-4,0.90887195,0.09021904
7.1487465e-4,0.0010001092,0.998285
3.7826202e-4,0.0044234092,0.9951983
0.016338276,0.172471,0.81119066
6.527731e-4,0.9941345,0.005212753
7.257022e-4,0.99878556,4.8875634e-4
6.841193e-4,5.823696e-4,0.99873346
0.0063644378,0.97873485,0.014900657
0.0022078196,0.071386226,0.92640597
0.006168271,0.4095683,0.5842634
0.0069928947,0.44758597,0.5454212
9.4149105e-4,0.9892091,0.009849428
0.0014866454,0.0070064617,0.9915069
0.0085241785,0.010235542,0.9812402
0.0010564642,0.9979207,0.0010228114
0.0065562394,0.7337863,0.25965744
0.03413209,0.8013799,0.16448788
0.0050667836,0.4717647,0.52316856
0.0050766286,0.75265926,0.24226405
0.005122669,0.8425235,0.1523538
0.062250957,0.8694487,0.06830032
0.014244081,0.97197455,0.013781428
0.005810705,0.94999975,0.04418957
0.0012292429,0.001631389,0.99713933
0.003629021,0.99225414,0.0041168267
0.0013007073,0.92739326,0.0713061
0.0067513995,0.36821252,0.62503606
0.0031193749,0.95169544,0.045185227
0.10821114,0.8661854,0.025603456
0.0041517247,0.72475183,0.2710965
0.0055026575,0.11875527,0.8757421
6.9198944e-4,0.0012572266,0.9980508
9.0968196e-4,0.99577904,0.0033113162
6.631286e-4,0.99719244,0.002144467
0.0011768738,0.9939733,0.0048497994
7.7270495e-4,0.9972447,0.0019826004
0.0033184416,0.032268275,0.96441334
0.0012357471,0.005990002,0.99277425
0.00695091,0.95951295,0.033536147
0.0012746494,0.9975447,0.0011805866
0.0017781842,0.9924671,0.005754634
0.0013438625,0.0223253,0.9763308
0.0019977433,0.8157149,0.18228738
0.008160229,0.7563731,0.23546664
0.0051958733,0.8229362,0.17186797
0.0020820876,0.97499585,0.022921965
0.0042295423,0.98919547,0.006574905
0.0013867307,0.97791857,0.020694777
0.009731099,0.36447135,0.62579757
0.004914585,0.99326175,0.0018237309
0.019516774,0.9794112,0.00107206
0.014972675,0.11912837,0.8658989
0.9832002,0.0071197655,0.009680036
0.22852361,0.7109694,0.060506944
0.007225247,0.97892636,0.013848298
0.017684175,0.09870847,0.8836074
0.0062340344,0.9428488,0.05091711
0.0074943155,0.97248816,0.02001753
0.0026573192,0.6194689,0.37787378
0.009207722,0.9077695,0.083022796
0.01854097,0.6113873,0.37007177
0.0014006064,0.9787628,0.019836554
0.002286529,0.95052606,0.047187503
0.0021652887,0.9973683,4.6640215e-4
0.8770524,0.10587929,0.017068395
0.0036303813,0.99322164,0.0031479066
0.042218797,0.95681703,9.6412224e-4
0.0033421842,0.9961358,5.2204484e-4
0.0012123999,0.9978929,8.94737e-4
0.00423777,0.9951545,6.077432e-4
0.0027809811,0.995675,0.0015439584
0.998569,8.139635e-4,6.1702635e-4
0.0011422827,0.9983627,4.9502065e-4
0.0035016024,0.99527407,0.0012243609
0.99088776,0.008621993,4.9023615e-4
0.19007483,0.8091606,7.646715e-4
0.9987509,6.528524e-4,5.9620023e-4
0.9984061,5.1597075e-4,0.0010779279
0.27538863,0.25440627,0.47020513
0.003095216,0.9963187,5.861464e-4
0.01594126,0.9767195,0.007339301
0.005822053,0.0775098,0.9166681
7.783428e-4,0.9982318,9.89784e-4
0.0011405847,0.9981823,6.7717914e-4
0.013932498,0.11506335,0.87100416
0.065030195,0.60904056,0.32592928
0.018504435,0.9801562,0.0013394221
0.0061448575,0.990221,0.0036341082
0.08826289,0.90762705,0.0041100043
0.0016655696,0.9705556,0.027778774
0.0027238592,0.99567574,0.0016003193
0.0029105886,0.027056795,0.9700326
0.0014788465,0.9857685,0.012752619
0.14703819,0.19834876,0.6546131
0.0022703176,0.037314184,0.9604155
0.9786568,0.020003986,0.0013391695
0.0025479733,0.005812202,0.99163985
0.0071641253,0.022566926,0.97026896
6.3095044e-4,0.0013069994,0.9980621
0.35748127,0.63190925,0.010609479
0.0015195141,0.9924119,0.0060685864
0.003976115,0.9946556,0.0013683703
0.0011832343,0.014325673,0.98449105
0.0010230197,3.6468264e-4,0.9986123
0.0021004535,5.88489e-4,0.9973111
0.0013716997,0.9975546,0.0010737309
0.033069015,0.9638937,0.0030373405
0.0026857133,0.9959403,0.0013739761
7.6260284e-4,0.9956728,0.0035645666
0.012049058,0.34397373,0.6439772
0.12937458,0.87011427,5.1115314e-4
0.015809586,0.9618826,0.022307787
9.92646e-4,0.0031825148,0.9958248
0.0014576805,2.78263e-4,0.99826413
0.0039068484,0.0054044337,0.9906887
7.093224e-4,0.9965064,0.0027843134
0.0029299795,0.15756677,0.8395033
0.002164453,0.17827408,0.8195614
8.3883095e-4,5.283482e-4,0.99863285
0.0015263732,0.004173042,0.9943006
8.681995e-4,0.99466175,0.0044701267
0.2863634,0.35550097,0.35813564
5.793828e-4,0.99729556,0.002125117
0.001183545,0.996366,0.0024504033
0.0015242163,0.9966276,0.0018482195
0.9775753,0.01719017,0.00523457
0.034852535,0.96381676,0.0013306766
0.98412585,0.0080865985,0.007787497
0.052940123,0.94257784,0.0044820355
0.0077769235,0.9878804,0.00434264
0.9975435,0.0019178815,5.3857866e-4
0.5670114,0.43204656,9.4207015e-4
0.9967128,0.0027717692,5.154376e-4
0.0040219547,0.9871291,0.008848884
0.3780277,0.6172439,0.0047284085
0.0026824083,6.8043894e-4,0.9966371
0.21303664,0.55856234,0.22840104
0.19953248,0.7039048,0.096562766
0.0028370295,0.059796914,0.93736607
0.9986203,5.345899e-4,8.45089e-4
0.0033314477,0.99527454,0.0013939355
0.0020926562,0.9974692,4.3814618e-4
0.0011944394,0.9984018,4.0372348e-4
0.0041264715,0.9940639,0.0018096076
0.0045886775,0.99180686,0.003604493
0.019464219,0.97526985,0.0052659246
0.0021081334,0.9940043,0.0038875905
0.0074876174,0.9866968,0.0058154818
0.097673915,0.8813227,0.021003436
0.002129514,0.94250697,0.055363495
0.009315699,0.9639621,0.026722318
0.0017006524,0.9944887,0.003810578
0.0028261624,0.99671894,4.5484953e-4
0.09972413,0.8912336,0.009042313
0.05967068,0.936433,0.00389626
0.007847104,0.99131304,8.3983457e-4
0.0016768654,0.99738985,9.3337306e-4
0.18954332,0.0144085605,0.79604805
0.0028150075,0.9921062,0.0050788177
0.24308585,0.67896765,0.07794656
0.03625309,0.4198061,0.54394084
0.9958645,0.0032815298,8.5394835e-4
0.0014469507,0.9978269,7.262017e-4
0.25392357,0.7395665,0.006509895
0.03505459,0.622729,0.34221637
3.7959288e-4,0.0012134248,0.99840695
0.0017249471,0.0053600073,0.99291503
0.9565183,0.042997863,4.8385328e-4
8.3800097e-4,0.017145336,0.9820166
6.123043e-4,0.0030802032,0.9963075
0.0024103592,0.996959,6.307431e-4
0.5379153,0.45980614,0.002278628
0.0018157919,0.9978308,3.534324e-4
0.0020465765,0.9903976,0.007555947
0.001810001,0.99734515,8.4490504e-4
0.001567893,0.99756205,8.699571e-4
0.0012391122,0.9982346,5.261616e-4
0.0031246769,0.9965148,3.6055988e-4
8.443571e-4,0.9980381,0.0011175704
0.0054598358,0.9938735,6.6662946e-4
0.0011566116,0.99559313,0.0032502818
0.001548188,0.99754274,9.090862e-4
0.0013952196,0.9970886,0.0015161628
0.83725625,0.1531289,0.009614806
0.0012845077,0.99447435,0.004241148
0.52317715,0.47294182,0.0038809837
0.0031165958,0.9956975,0.0011859145
0.0018230255,0.99177694,0.006400084
0.06768854,0.9309128,0.0013985554
0.0012200563,0.9978787,9.013719e-4
0.0029243361,0.99168384,0.005391753
0.0071151904,0.9919369,9.478804e-4
8.61671e-4,0.99791867,0.0012196957
6.772462e-4,0.9987173,6.055588e-4
8.3426654e-4,0.9983993,7.6639117e-4
0.0012396504,0.99816495,5.954874e-4
0.0020625088,0.99720925,7.2826934e-4
6.6807936e-4,0.9972241,0.002107856
0.009021701,0.9904074,5.7079893e-4
0.0035693198,0.99613225,2.9843563e-4
0.01251075,0.98688126,6.080083e-4
0.0010688344,0.9981773,7.539632e-4
0.0041255997000000004,0.9828215,0.013052898
0.05840238,0.6701619,0.27143574
0.15486905,0.17228526,0.67284566
0.050214846,0.0017439415000000001,0.9480412
0.34079453,0.6452744,0.013931083
0.021622002,0.954298,0.024079906
0.0072515085,0.10073376,0.8920147
8.377077e-4,0.9984767,6.8562827e-4
0.004515932,0.9940202,0.0014639358
0.004941726,7.7310187e-4,0.99428517
0.1385834,0.009136198,0.8522804
9.405916e-4,8.9524407e-4,0.99816424
0.040972136,0.9584709,5.5702555e-4
0.027315551,0.2536837,0.71900076
0.09392311,0.0059139444,0.900163
0.0022719956,0.5192166,0.47851133
0.0054440647,0.042167664,0.9523882
8.647246e-4,0.99787295,0.0012623098
0.0036896118,0.9957318,5.787072e-4
8.0497185e-4,6.500999e-4,0.99854493
0.9921002,0.00741724,4.8253324e-4
0.00385492,0.91160196,0.084543094
6.2452554e-4,0.9975823,0.0017930393
0.02038505,0.8676173,0.111997664
0.07604381,0.90272933,0.021226808
0.9811617,0.018176492,6.617389e-4
9.137177e-4,0.001180478,0.99790585
0.0013984821,0.0021525153,0.996449
0.0020938043,0.9930032,0.004902952
7.840284e-4,0.028541578,0.9706744
9.441333e-4,0.99844307,6.1286904e-4
0.9978563,0.0014023939,7.412631e-4
8.0372725e-4,0.99588925,0.0033070133
0.92300254,0.073106684,0.003890743
0.0030006527,0.9180027,0.078996524
6.3553185e-4,0.002013649,0.9973508
8.0497185e-4,6.500999e-4,0.99854493
0.9921002,0.00741724,4.8253324e-4
0.002792066,0.99683964,3.6828744e-4
0.0013733363,0.997827,7.99747e-4
0.62080693,0.37788877,0.0013042564
0.008377307,0.99026185,0.0013608227
0.009683362,0.98956364,7.530105e-4
0.84960310000000006,0.14937028,0.0010265409
0.041927427,0.9474634,0.010609143
0.99396133,0.0056758076,3.6292308e-4
0.0032300693,0.98474216,0.012027705
0.12856977,0.87033623,0.0010939561
0.9980229,6.133814e-4,0.0013636783
0.9645957,0.034968764,4.3558574e-4
0.99857914,8.6199265e-4,5.588424e-4
0.0015782401,0.98859346,0.00982829
0.002587425,0.23461333,0.76279926
0.03858048,0.96105886,3.6066695e-4
7.0136396e-4,0.99869055,6.081817e-4
0.001245087,0.011477091,0.98727775
0.0017008667,0.9973658,9.3330024e-4
5.809851e-4,0.9982893,0.001129769
7.205049e-4,0.9982003,0.0010792078
0.99117774,0.0071239704,0.0016982848
0.0010718106,0.9982084,7.197457e-4
5.2276556e-4,4.4527763e-4,0.999032
6.947671e-4,0.99836594,9.392568e-4
3.2798466e-4,0.0056298226,0.9940422
0.061652377,0.9085621,0.029785559
0.0024592318,0.98948574,0.008055025
0.00814465,0.9868636,0.0049917703
3.2675485e-4,0.9980507,0.0016225813
0.4694661,0.5281452,0.0023887386
0.0012047729,0.9804239,0.018371368
0.0011471066,4.3275478e-4,0.9984201
0.0013003675,0.995747,0.0029525566
0.0010429271,0.0011960297,0.997761
9.940917e-4,0.9984505,5.553343e-4
0.033440683,0.96599615,5.632819e-4
0.9948255,0.0047519044,4.226502e-4
0.03809161,0.9610213,8.870359e-4
0.0015685763,0.99746776,9.6361927e-4
0.80312395,0.1955239,0.001352141
0.002702874,0.98921025,0.008086849
0.0052658697,0.9926993,0.0020348653
0.0015510487,0.9957902,0.0026588524
0.065722816,0.0022291674,0.93204796
0.9971917,0.0019797906,8.285838e-4
0.0032656481,0.007171273,0.98956305
0.0022254495,0.9938258,0.0039488417
0.998629,7.888662e-4,5.8214157e-4
0.003151865,0.9775647,0.019283395
8.494593e-4,0.003955112,0.99519545
0.68454933,0.30872518,0.0067254184
0.8680338,0.12255504,0.0094111115
0.0033391446,0.995939,7.218236e-4
0.0044852793,0.72038174,0.27513298
0.00410025,0.76366067,0.23223911
0.0026492483,0.9910377,0.006313119
0.001040037,0.0028159523,0.99614394
0.004299286,0.9376365,0.058064166
0.0021548884,0.9838838,0.013961288
0.0027852776,0.6025766,0.3946381
0.0011569267,0.013964878,0.9848781
0.0020757786,0.99420196,0.0037222495
0.004932165,0.9921822,0.0028856075
0.020430023,0.9788493,7.206724e-4
9.3389524e-4,0.9694546,0.029611553999999998
9.809823e-4,0.012835736,0.9861833
0.0018120174,0.22423685,0.77395105
0.0023234761,0.8628663,0.13481025
0.002740055,0.44728714,0.54997283
0.0013101653,0.010206502,0.98848337
0.0026489529,0.9963446,0.0010063391
0.013232376,0.975779,0.010988621
0.003949382,0.013349844,0.98270077
0.007376253,0.013242487,0.97938126
0.01039513,0.9880399,0.0015649365
0.0017426079,0.9926577,0.0055996254
0.00184469,0.5921883,0.40596703
0.0010665192,0.99579006,0.0031435417
0.0010126523,0.99216133,0.006825947
8.893777e-4,0.0016121861,0.99749845
0.0022083477,0.9848831,0.012908626
0.0037570507,0.7792991,0.21694389
0.0036962414,0.6983937,0.29790998
0.0013723342,0.889028,0.10959964
9.0303115e-4,0.9957729,0.0033240926
0.0025057257,0.92473227,0.07276201
0.0025448117,0.9715991,0.025856128
8.434284e-4,0.0025498983,0.9966067
0.0029482185,0.30546802,0.69158375
7.069489e-4,0.9917551,0.0075379238
0.8674479,0.08437955,0.048172515
0.0028446426,0.9965586,5.9676013e-4
0.53773546,0.46030787,0.0019566056
0.5991713,0.3900123,0.010816433
7.853014e-4,8.692362e-4,0.9983455
0.001388495,0.001762643,0.9968489
0.27198628,0.72662795,0.0013857823
0.010768449,0.9886851,5.465176e-4
0.9869567,0.012351868,6.9145585e-4
0.0025750818,0.9923097,0.005115226
0.0054380493,0.99365366,9.082573e-4
0.79176354,0.20417586,0.00406067
