X,ID,køn,Political_Orientation,word_id,n,n_doc
88,84,kvinde,Left-winged,744,38,19
88,84,kvinde,Left-winged,409,22,11
88,84,kvinde,Left-winged,502,19,15
88,84,kvinde,Left-winged,1010,50,29
88,84,kvinde,Left-winged,492,38,29
88,84,kvinde,Left-winged,744,38,19
88,84,kvinde,Left-winged,409,22,11
88,84,kvinde,Left-winged,1270,90,57
88,84,kvinde,Left-winged,706,18,8
88,84,kvinde,Left-winged,213,210,112
88,84,kvinde,Left-winged,912,11,8
88,84,kvinde,Left-winged,1177,18,15
88,84,kvinde,Left-winged,136,45,30
88,84,kvinde,Left-winged,24,11,10
88,84,kvinde,Left-winged,926,41,32
88,84,kvinde,Left-winged,285,36,19
88,84,kvinde,Left-winged,652,37,29
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,1267,49,39
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,960,232,102
88,84,kvinde,Left-winged,748,35,31
88,84,kvinde,Left-winged,718,13,11
88,84,kvinde,Left-winged,1081,114,71
88,84,kvinde,Left-winged,1245,7,6
88,84,kvinde,Left-winged,639,148,69
88,84,kvinde,Left-winged,1116,51,28
88,84,kvinde,Left-winged,1083,44,32
88,84,kvinde,Left-winged,207,12,9
88,84,kvinde,Left-winged,1049,57,29
88,84,kvinde,Left-winged,264,99,58
88,84,kvinde,Left-winged,213,210,112
88,84,kvinde,Left-winged,225,120,57
88,84,kvinde,Left-winged,1248,12,8
88,84,kvinde,Left-winged,960,232,102
88,84,kvinde,Left-winged,199,11,9
88,84,kvinde,Left-winged,1072,152,85
88,84,kvinde,Left-winged,872,100,35
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,159,50,28
88,84,kvinde,Left-winged,738,290,101
88,84,kvinde,Left-winged,139,53,39
88,84,kvinde,Left-winged,1274,138,44
88,84,kvinde,Left-winged,1049,57,29
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,159,50,28
88,84,kvinde,Left-winged,260,28,22
88,84,kvinde,Left-winged,539,56,21
88,84,kvinde,Left-winged,848,79,32
88,84,kvinde,Left-winged,137,36,31
88,84,kvinde,Left-winged,158,39,20
88,84,kvinde,Left-winged,960,232,102
88,84,kvinde,Left-winged,423,94,50
88,84,kvinde,Left-winged,675,160,60
88,84,kvinde,Left-winged,539,56,21
88,84,kvinde,Left-winged,638,16,16
88,84,kvinde,Left-winged,1014,19,13
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,1022,130,67
88,84,kvinde,Left-winged,928,59,39
88,84,kvinde,Left-winged,940,174,75
88,84,kvinde,Left-winged,1095,16,14
88,84,kvinde,Left-winged,907,19,16
88,84,kvinde,Left-winged,940,174,75
88,84,kvinde,Left-winged,634,96,58
88,84,kvinde,Left-winged,61,253,110
88,84,kvinde,Left-winged,871,123,63
88,84,kvinde,Left-winged,65,9,9
88,84,kvinde,Left-winged,308,53,30
88,84,kvinde,Left-winged,57,93,48
88,84,kvinde,Left-winged,712,11,11
88,84,kvinde,Left-winged,99,216,86
88,84,kvinde,Left-winged,958,18,16
88,84,kvinde,Left-winged,349,43,34
88,84,kvinde,Left-winged,131,43,32
88,84,kvinde,Left-winged,888,75,31
88,84,kvinde,Left-winged,504,77,30
88,84,kvinde,Left-winged,980,75,50
88,84,kvinde,Left-winged,413,10,10
88,84,kvinde,Left-winged,688,7,7
88,84,kvinde,Left-winged,1026,89,63
88,84,kvinde,Left-winged,99,216,86
88,84,kvinde,Left-winged,892,10,9
88,84,kvinde,Left-winged,251,10,9
88,84,kvinde,Left-winged,168,41,15
88,84,kvinde,Left-winged,872,100,35
88,84,kvinde,Left-winged,390,116,51
88,84,kvinde,Left-winged,570,61,41
88,84,kvinde,Left-winged,518,21,12
88,84,kvinde,Left-winged,531,6,6
88,84,kvinde,Left-winged,671,106,57
88,84,kvinde,Left-winged,308,53,30
88,84,kvinde,Left-winged,1072,152,85
88,84,kvinde,Left-winged,335,73,44
88,84,kvinde,Left-winged,964,20,18
88,84,kvinde,Left-winged,744,38,19
88,84,kvinde,Left-winged,409,22,11
88,84,kvinde,Left-winged,430,32,23
88,84,kvinde,Left-winged,894,36,23
88,84,kvinde,Left-winged,440,30,25
88,84,kvinde,Left-winged,278,222,67
88,84,kvinde,Left-winged,61,253,110
88,84,kvinde,Left-winged,871,123,63
88,84,kvinde,Left-winged,1012,95,62
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,1100,8,6
89,85,kvinde,Left-winged,1232,43,18
89,85,kvinde,Left-winged,670,11,7
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,819,158,87
89,85,kvinde,Left-winged,1012,95,62
89,85,kvinde,Left-winged,473,103,58
89,85,kvinde,Left-winged,196,8,8
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,639,148,69
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,369,113,74
89,85,kvinde,Left-winged,1276,43,32
89,85,kvinde,Left-winged,896,68,41
89,85,kvinde,Left-winged,380,66,35
89,85,kvinde,Left-winged,369,113,74
89,85,kvinde,Left-winged,210,64,35
89,85,kvinde,Left-winged,473,103,58
89,85,kvinde,Left-winged,1022,130,67
89,85,kvinde,Left-winged,344,28,18
89,85,kvinde,Left-winged,462,27,19
89,85,kvinde,Left-winged,915,54,39
89,85,kvinde,Left-winged,329,17,15
89,85,kvinde,Left-winged,138,12,9
89,85,kvinde,Left-winged,740,31,20
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,547,16,12
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,550,12,10
89,85,kvinde,Left-winged,750,23,14
89,85,kvinde,Left-winged,444,219,107
89,85,kvinde,Left-winged,347,39,35
89,85,kvinde,Left-winged,213,210,112
89,85,kvinde,Left-winged,54,39,23
89,85,kvinde,Left-winged,1172,5,5
89,85,kvinde,Left-winged,907,19,16
89,85,kvinde,Left-winged,750,23,14
89,85,kvinde,Left-winged,1286,37,27
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,1006,57,32
89,85,kvinde,Left-winged,531,6,6
89,85,kvinde,Left-winged,590,27,22
89,85,kvinde,Left-winged,563,5,5
89,85,kvinde,Left-winged,210,64,35
89,85,kvinde,Left-winged,957,35,33
89,85,kvinde,Left-winged,988,99,53
89,85,kvinde,Left-winged,489,13,10
89,85,kvinde,Left-winged,707,7,7
89,85,kvinde,Left-winged,297,37,28
89,85,kvinde,Left-winged,560,70,33
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,872,100,35
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,1022,130,67
89,85,kvinde,Left-winged,490,27,23
89,85,kvinde,Left-winged,765,5,5
89,85,kvinde,Left-winged,671,106,57
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,805,39,27
89,85,kvinde,Left-winged,885,12,12
89,85,kvinde,Left-winged,706,18,8
89,85,kvinde,Left-winged,175,13,12
89,85,kvinde,Left-winged,1033,48,33
89,85,kvinde,Left-winged,210,64,35
89,85,kvinde,Left-winged,1046,21,12
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,56,201,101
89,85,kvinde,Left-winged,498,6,5
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,826,7,7
89,85,kvinde,Left-winged,291,54,40
89,85,kvinde,Left-winged,503,59,44
89,85,kvinde,Left-winged,1291,207,87
89,85,kvinde,Left-winged,432,87,56
89,85,kvinde,Left-winged,498,6,5
89,85,kvinde,Left-winged,1203,7,5
89,85,kvinde,Left-winged,812,35,20
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,395,165,92
89,85,kvinde,Left-winged,897,101,64
89,85,kvinde,Left-winged,541,14,11
89,85,kvinde,Left-winged,61,253,110
89,85,kvinde,Left-winged,871,123,63
89,85,kvinde,Left-winged,63,53,32
89,85,kvinde,Left-winged,1018,153,91
89,85,kvinde,Left-winged,984,55,33
89,85,kvinde,Left-winged,290,43,13
89,85,kvinde,Left-winged,57,93,48
89,85,kvinde,Left-winged,231,22,14
89,85,kvinde,Left-winged,966,45,34
89,85,kvinde,Left-winged,939,163,78
89,85,kvinde,Left-winged,1123,16,12
89,85,kvinde,Left-winged,475,19,10
89,85,kvinde,Left-winged,1044,30,23
89,85,kvinde,Left-winged,984,55,33
89,85,kvinde,Left-winged,625,7,7
89,85,kvinde,Left-winged,871,123,63
89,85,kvinde,Left-winged,878,38,26
89,85,kvinde,Left-winged,12,75,53
89,85,kvinde,Left-winged,690,64,44
89,85,kvinde,Left-winged,86,7,6
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,540,9,8
89,85,kvinde,Left-winged,754,51,33
89,85,kvinde,Left-winged,132,16,13
89,85,kvinde,Left-winged,423,94,50
89,85,kvinde,Left-winged,432,87,56
89,85,kvinde,Left-winged,1013,90,65
89,85,kvinde,Left-winged,501,48,29
89,85,kvinde,Left-winged,764,47,21
89,85,kvinde,Left-winged,560,70,33
89,85,kvinde,Left-winged,750,23,14
89,85,kvinde,Left-winged,570,61,41
89,85,kvinde,Left-winged,634,96,58
89,85,kvinde,Left-winged,794,41,27
89,85,kvinde,Left-winged,987,13,10
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,836,22,20
89,85,kvinde,Left-winged,764,47,21
89,85,kvinde,Left-winged,560,70,33
89,85,kvinde,Left-winged,570,61,41
89,85,kvinde,Left-winged,246,9,7
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,440,30,25
89,85,kvinde,Left-winged,490,27,23
89,85,kvinde,Left-winged,346,6,6
89,85,kvinde,Left-winged,965,73,46
89,85,kvinde,Left-winged,43,24,22
89,85,kvinde,Left-winged,744,38,19
89,85,kvinde,Left-winged,409,22,11
89,85,kvinde,Left-winged,136,45,30
89,85,kvinde,Left-winged,634,96,58
89,85,kvinde,Left-winged,444,219,107
89,85,kvinde,Left-winged,739,24,19
89,85,kvinde,Left-winged,1070,93,58
89,85,kvinde,Left-winged,606,7,7
89,85,kvinde,Left-winged,253,50,38
89,85,kvinde,Left-winged,659,23,12
89,85,kvinde,Left-winged,501,48,29
89,85,kvinde,Left-winged,842,33,21
89,85,kvinde,Left-winged,1221,21,17
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1070,93,58
89,85,kvinde,Left-winged,509,23,17
89,85,kvinde,Left-winged,43,24,22
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,764,47,21
89,85,kvinde,Left-winged,560,70,33
89,85,kvinde,Left-winged,940,174,75
89,85,kvinde,Left-winged,1095,16,14
89,85,kvinde,Left-winged,619,9,7
89,85,kvinde,Left-winged,633,65,46
89,85,kvinde,Left-winged,1113,62,29
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,387,52,39
89,85,kvinde,Left-winged,740,31,20
89,85,kvinde,Left-winged,578,11,8
89,85,kvinde,Left-winged,819,158,87
89,85,kvinde,Left-winged,1203,7,5
89,85,kvinde,Left-winged,464,23,20
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,840,106,75
89,85,kvinde,Left-winged,253,50,38
89,85,kvinde,Left-winged,182,5,5
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,1013,90,65
89,85,kvinde,Left-winged,1055,10,9
89,85,kvinde,Left-winged,1267,49,39
89,85,kvinde,Left-winged,279,9,9
89,85,kvinde,Left-winged,731,52,39
89,85,kvinde,Left-winged,62,25,21
89,85,kvinde,Left-winged,871,123,63
89,85,kvinde,Left-winged,432,87,56
89,85,kvinde,Left-winged,897,101,64
89,85,kvinde,Left-winged,918,7,6
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1088,22,18
89,85,kvinde,Left-winged,819,158,87
89,85,kvinde,Left-winged,381,8,7
89,85,kvinde,Left-winged,1240,29,25
89,85,kvinde,Left-winged,1280,124,81
89,85,kvinde,Left-winged,917,230,57
89,85,kvinde,Left-winged,1150,32,27
89,85,kvinde,Left-winged,73,25,21
89,85,kvinde,Left-winged,1040,27,21
89,85,kvinde,Left-winged,1212,17,15
89,85,kvinde,Left-winged,790,35,27
89,85,kvinde,Left-winged,311,100,58
89,85,kvinde,Left-winged,966,45,34
89,85,kvinde,Left-winged,82,21,18
89,85,kvinde,Left-winged,42,37,23
89,85,kvinde,Left-winged,990,92,63
89,85,kvinde,Left-winged,845,8,8
89,85,kvinde,Left-winged,444,219,107
89,85,kvinde,Left-winged,1166,41,32
89,85,kvinde,Left-winged,604,58,43
89,85,kvinde,Left-winged,245,18,14
89,85,kvinde,Left-winged,924,32,17
89,85,kvinde,Left-winged,536,14,11
89,85,kvinde,Left-winged,253,50,38
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,345,27,15
89,85,kvinde,Left-winged,964,20,18
89,85,kvinde,Left-winged,738,290,101
89,85,kvinde,Left-winged,1049,57,29
89,85,kvinde,Left-winged,173,33,23
89,85,kvinde,Left-winged,74,23,16
89,85,kvinde,Left-winged,275,25,15
89,85,kvinde,Left-winged,275,25,15
89,85,kvinde,Left-winged,333,37,22
89,85,kvinde,Left-winged,350,103,64
89,85,kvinde,Left-winged,639,148,69
89,85,kvinde,Left-winged,372,41,24
89,85,kvinde,Left-winged,1254,99,64
89,85,kvinde,Left-winged,405,42,29
89,85,kvinde,Left-winged,213,210,112
89,85,kvinde,Left-winged,213,210,112
89,85,kvinde,Left-winged,288,15,11
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1026,89,63
89,85,kvinde,Left-winged,484,25,19
89,85,kvinde,Left-winged,173,33,23
89,85,kvinde,Left-winged,1183,124,63
89,85,kvinde,Left-winged,330,47,28
89,85,kvinde,Left-winged,639,148,69
89,85,kvinde,Left-winged,444,219,107
89,85,kvinde,Left-winged,977,7,7
89,85,kvinde,Left-winged,624,34,22
89,85,kvinde,Left-winged,738,290,101
89,85,kvinde,Left-winged,566,58,32
89,85,kvinde,Left-winged,1260,5,5
89,85,kvinde,Left-winged,738,290,101
89,85,kvinde,Left-winged,940,174,75
89,85,kvinde,Left-winged,566,58,32
89,85,kvinde,Left-winged,975,30,17
89,85,kvinde,Left-winged,1068,19,17
89,85,kvinde,Left-winged,459,8,8
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,473,103,58
89,85,kvinde,Left-winged,633,65,46
89,85,kvinde,Left-winged,1277,7,6
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,602,36,25
89,85,kvinde,Left-winged,750,23,14
89,85,kvinde,Left-winged,179,21,16
89,85,kvinde,Left-winged,902,9,5
89,85,kvinde,Left-winged,1031,6,6
89,85,kvinde,Left-winged,497,97,64
89,85,kvinde,Left-winged,1246,28,24
89,85,kvinde,Left-winged,80,23,22
89,85,kvinde,Left-winged,159,50,28
89,85,kvinde,Left-winged,140,5,5
89,85,kvinde,Left-winged,796,24,18
89,85,kvinde,Left-winged,624,34,22
89,85,kvinde,Left-winged,1176,51,44
89,85,kvinde,Left-winged,1017,12,12
89,85,kvinde,Left-winged,1048,35,24
89,85,kvinde,Left-winged,1133,129,76
89,85,kvinde,Left-winged,602,36,25
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,664,57,43
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,165,9,8
89,85,kvinde,Left-winged,260,28,22
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,696,33,22
89,85,kvinde,Left-winged,541,14,11
89,85,kvinde,Left-winged,1198,14,10
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,815,80,47
89,85,kvinde,Left-winged,875,61,45
89,85,kvinde,Left-winged,815,80,47
89,85,kvinde,Left-winged,333,37,22
89,85,kvinde,Left-winged,1164,47,31
89,85,kvinde,Left-winged,1110,5,5
89,85,kvinde,Left-winged,343,5,5
89,85,kvinde,Left-winged,1099,9,8
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,369,113,74
89,85,kvinde,Left-winged,1232,43,18
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,401,32,28
89,85,kvinde,Left-winged,328,32,23
89,85,kvinde,Left-winged,1100,8,6
89,85,kvinde,Left-winged,253,50,38
89,85,kvinde,Left-winged,659,23,12
89,85,kvinde,Left-winged,16,7,7
89,85,kvinde,Left-winged,360,9,8
89,85,kvinde,Left-winged,683,18,16
89,85,kvinde,Left-winged,867,53,39
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,1069,50,37
89,85,kvinde,Left-winged,540,9,8
89,85,kvinde,Left-winged,1270,90,57
89,85,kvinde,Left-winged,1070,93,58
89,85,kvinde,Left-winged,785,49,34
89,85,kvinde,Left-winged,1291,207,87
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,639,148,69
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,177,99,64
89,85,kvinde,Left-winged,213,210,112
89,85,kvinde,Left-winged,1142,220,117
89,85,kvinde,Left-winged,1127,65,35
89,85,kvinde,Left-winged,1075,22,17
89,85,kvinde,Left-winged,768,79,59
89,85,kvinde,Left-winged,230,36,24
89,85,kvinde,Left-winged,1183,124,63
89,85,kvinde,Left-winged,927,40,33
89,85,kvinde,Left-winged,472,22,18
89,85,kvinde,Left-winged,570,61,41
89,85,kvinde,Left-winged,762,17,14
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1127,65,35
89,85,kvinde,Left-winged,699,95,67
89,85,kvinde,Left-winged,921,20,17
89,85,kvinde,Left-winged,430,32,23
89,85,kvinde,Left-winged,275,25,15
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,444,219,107
89,85,kvinde,Left-winged,739,24,19
89,85,kvinde,Left-winged,750,23,14
89,85,kvinde,Left-winged,550,12,10
89,85,kvinde,Left-winged,1112,51,35
89,85,kvinde,Left-winged,867,53,39
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,1127,65,35
89,85,kvinde,Left-winged,1112,51,35
89,85,kvinde,Left-winged,835,13,8
89,85,kvinde,Left-winged,213,210,112
89,85,kvinde,Left-winged,1138,9,6
89,85,kvinde,Left-winged,231,22,14
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,177,99,64
89,85,kvinde,Left-winged,333,37,22
89,85,kvinde,Left-winged,664,57,43
89,85,kvinde,Left-winged,836,22,20
89,85,kvinde,Left-winged,499,242,105
89,85,kvinde,Left-winged,824,36,25
89,85,kvinde,Left-winged,210,64,35
89,85,kvinde,Left-winged,473,103,58
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,1100,8,6
89,85,kvinde,Left-winged,1232,43,18
89,85,kvinde,Left-winged,902,9,5
89,85,kvinde,Left-winged,988,99,53
89,85,kvinde,Left-winged,430,32,23
89,85,kvinde,Left-winged,275,25,15
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,1072,152,85
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,462,27,19
89,85,kvinde,Left-winged,915,54,39
89,85,kvinde,Left-winged,329,17,15
89,85,kvinde,Left-winged,138,12,9
89,85,kvinde,Left-winged,740,31,20
89,85,kvinde,Left-winged,34,13,8
89,85,kvinde,Left-winged,677,69,39
89,85,kvinde,Left-winged,547,16,12
89,85,kvinde,Left-winged,738,290,101
89,85,kvinde,Left-winged,662,62,33
89,85,kvinde,Left-winged,888,75,31
89,85,kvinde,Left-winged,504,77,30
90,86,Ingen,Right-winged,634,96,58
90,86,Ingen,Right-winged,278,222,67
90,86,Ingen,Right-winged,101,68,41
90,86,Ingen,Right-winged,444,219,107
90,86,Ingen,Right-winged,960,232,102
90,86,Ingen,Right-winged,142,61,35
90,86,Ingen,Right-winged,21,52,36
90,86,Ingen,Right-winged,304,84,47
90,86,Ingen,Right-winged,171,47,36
90,86,Ingen,Right-winged,960,232,102
90,86,Ingen,Right-winged,378,22,17
90,86,Ingen,Right-winged,444,219,107
90,86,Ingen,Right-winged,142,61,35
90,86,Ingen,Right-winged,142,61,35
90,86,Ingen,Right-winged,1012,95,62
91,87,Ingen,Right-winged,983,6,5
91,87,Ingen,Right-winged,678,8,7
91,87,Ingen,Right-winged,332,68,53
91,87,Ingen,Right-winged,649,14,10
91,87,Ingen,Right-winged,101,68,41
91,87,Ingen,Right-winged,444,219,107
91,87,Ingen,Right-winged,385,48,34
91,87,Ingen,Right-winged,738,290,101
91,87,Ingen,Right-winged,580,28,12
91,87,Ingen,Right-winged,947,18,7
91,87,Ingen,Right-winged,649,14,10
91,87,Ingen,Right-winged,713,7,5
91,87,Ingen,Right-winged,976,10,10
91,87,Ingen,Right-winged,1249,34,23
91,87,Ingen,Right-winged,64,5,5
91,87,Ingen,Right-winged,1059,20,16
91,87,Ingen,Right-winged,423,94,50
91,87,Ingen,Right-winged,675,160,60
91,87,Ingen,Right-winged,809,117,60
91,87,Ingen,Right-winged,1183,124,63
91,87,Ingen,Right-winged,1227,41,29
91,87,Ingen,Right-winged,794,41,27
91,87,Ingen,Right-winged,639,148,69
91,87,Ingen,Right-winged,794,41,27
91,87,Ingen,Right-winged,991,19,16
91,87,Ingen,Right-winged,400,6,6
91,87,Ingen,Right-winged,1286,37,27
91,87,Ingen,Right-winged,795,75,34
91,87,Ingen,Right-winged,1116,51,28
91,87,Ingen,Right-winged,553,30,18
91,87,Ingen,Right-winged,146,43,29
91,87,Ingen,Right-winged,935,15,10
91,87,Ingen,Right-winged,176,90,54
91,87,Ingen,Right-winged,699,95,67
91,87,Ingen,Right-winged,385,48,34
91,87,Ingen,Right-winged,1115,13,8
91,87,Ingen,Right-winged,554,6,6
91,87,Ingen,Right-winged,701,53,39
91,87,Ingen,Right-winged,553,30,18
91,87,Ingen,Right-winged,828,67,43
91,87,Ingen,Right-winged,249,72,27
91,87,Ingen,Right-winged,985,16,12
91,87,Ingen,Right-winged,520,6,5
91,87,Ingen,Right-winged,1013,90,65
91,87,Ingen,Right-winged,350,103,64
91,87,Ingen,Right-winged,145,175,97
91,87,Ingen,Right-winged,939,163,78
91,87,Ingen,Right-winged,324,51,27
91,87,Ingen,Right-winged,1165,22,17
91,87,Ingen,Right-winged,478,5,5
91,87,Ingen,Right-winged,304,84,47
91,87,Ingen,Right-winged,12,75,53
91,87,Ingen,Right-winged,925,9,7
91,87,Ingen,Right-winged,1013,90,65
91,87,Ingen,Right-winged,213,210,112
91,87,Ingen,Right-winged,729,18,15
91,87,Ingen,Right-winged,175,13,12
91,87,Ingen,Right-winged,1072,152,85
91,87,Ingen,Right-winged,809,117,60
91,87,Ingen,Right-winged,177,99,64
91,87,Ingen,Right-winged,101,68,41
91,87,Ingen,Right-winged,240,10,7
91,87,Ingen,Right-winged,341,7,7
91,87,Ingen,Right-winged,304,84,47
91,87,Ingen,Right-winged,56,201,101
91,87,Ingen,Right-winged,621,23,16
91,87,Ingen,Right-winged,99,216,86
91,87,Ingen,Right-winged,1166,41,32
91,87,Ingen,Right-winged,1240,29,25
91,87,Ingen,Right-winged,580,28,12
91,87,Ingen,Right-winged,947,18,7
91,87,Ingen,Right-winged,292,11,9
91,87,Ingen,Right-winged,63,53,32
91,87,Ingen,Right-winged,423,94,50
91,87,Ingen,Right-winged,249,72,27
91,87,Ingen,Right-winged,832,21,18
91,87,Ingen,Right-winged,1280,124,81
91,87,Ingen,Right-winged,848,79,32
91,87,Ingen,Right-winged,584,71,50
91,87,Ingen,Right-winged,675,160,60
91,87,Ingen,Right-winged,1254,99,64
91,87,Ingen,Right-winged,1007,27,20
91,87,Ingen,Right-winged,1296,13,10
91,87,Ingen,Right-winged,947,18,7
92,88,Mand,NA,1133,129,76
92,88,Mand,NA,718,13,11
92,88,Mand,NA,344,28,18
92,88,Mand,NA,988,99,53
92,88,Mand,NA,94,24,19
92,88,Mand,NA,1176,51,44
92,88,Mand,NA,614,52,45
92,88,Mand,NA,738,290,101
92,88,Mand,NA,713,7,5
92,88,Mand,NA,1180,8,7
92,88,Mand,NA,1130,8,5
92,88,Mand,NA,785,49,34
92,88,Mand,NA,1194,24,18
92,88,Mand,NA,509,23,17
92,88,Mand,NA,1012,95,62
92,88,Mand,NA,490,27,23
92,88,Mand,NA,518,21,12
92,88,Mand,NA,960,232,102
92,88,Mand,NA,139,53,39
92,88,Mand,NA,532,27,24
92,88,Mand,NA,671,106,57
92,88,Mand,NA,214,79,58
92,88,Mand,NA,739,24,19
92,88,Mand,NA,210,64,35
92,88,Mand,NA,335,73,44
92,88,Mand,NA,320,63,47
92,88,Mand,NA,1267,49,39
92,88,Mand,NA,658,20,12
92,88,Mand,NA,213,210,112
92,88,Mand,NA,1176,51,44
92,88,Mand,NA,686,69,47
92,88,Mand,NA,614,52,45
92,88,Mand,NA,145,175,97
92,88,Mand,NA,324,51,27
92,88,Mand,NA,960,232,102
92,88,Mand,NA,1150,32,27
92,88,Mand,NA,634,96,58
92,88,Mand,NA,395,165,92
92,88,Mand,NA,653,9,9
92,88,Mand,NA,852,45,28
92,88,Mand,NA,171,47,36
92,88,Mand,NA,1127,65,35
92,88,Mand,NA,176,90,54
92,88,Mand,NA,960,232,102
92,88,Mand,NA,929,21,14
92,88,Mand,NA,336,9,6
92,88,Mand,NA,1291,207,87
92,88,Mand,NA,917,230,57
92,88,Mand,NA,1127,65,35
92,88,Mand,NA,176,90,54
92,88,Mand,NA,256,35,19
92,88,Mand,NA,917,230,57
92,88,Mand,NA,1194,24,18
92,88,Mand,NA,917,230,57
92,88,Mand,NA,1127,65,35
92,88,Mand,NA,126,17,11
92,88,Mand,NA,320,63,47
92,88,Mand,NA,104,19,16
92,88,Mand,NA,1254,99,64
92,88,Mand,NA,297,37,28
92,88,Mand,NA,1194,24,18
92,88,Mand,NA,728,13,11
92,88,Mand,NA,490,27,23
92,88,Mand,NA,738,290,101
92,88,Mand,NA,1114,16,5
92,88,Mand,NA,700,25,11
92,88,Mand,NA,1072,152,85
92,88,Mand,NA,1237,80,37
